"country","tax","religion","free_election","state_aid","Army","civil_rights","women"
"Uruguay","8","2","8","8","2","3","7"
"Uruguay","2","2","10","9","8","8","8"
"Uruguay","3","1","8","9","2","6","8"
"Uruguay","1","2","10","9","8","9","9"
"Uruguay","7","1","7","8","1","9","10"
"Uruguay","7","2","8","1","1","5","10"
"Uruguay","8","2","10","7","2","9","9"
"Uruguay","3","1","10","9","1","10","10"
"Uruguay","2","4","1","4","7","6","9"
"India","9","9","10","9","4","9","9"
"India","8","4","10","8","4","9","9"
"India","10","3","9","9","3","9","9"
"India","9","2","10","10","1","10","9"
"India","6","3","8","7","3","8","7"
"India","9","3","10","9","3","10","9"
"India","9","4","8","9","4","8","10"
"India","8","3","10","8","3","8","8"
"India","10","2","10","10","4","10","9"
"India","8","3","7","7","3","8","10"
"India","9","2","10","8","2","9","9"
"India","10","1","10","10","1","10","10"
"India","7","2","9","8","2","8","7"
"India","9","2","10","9","2","9","10"
"India","9","2","10","9","2","9","8"
"India","7","2","10","9","2","9","9"
"India","7","5","7","8","5","8","7"
"India","9","2","10","8","3","9","9"
"India","9","3","10","9","3","8","8"
"India","10","1","9","8","10","10","8"
"India","7","4","10","10","4","9","10"
"India","8","3","8","3","2","7","9"
"India","10","3","9","9","3","9","10"
"India","7","2","10","9","2","9","9"
"India","7","1","9","8","5","9","10"
"India","10","3","9","9","3","9","10"
"India","9","1","9","9","4","9","8"
"India","10","1","9","9","2","10","9"
"India","8","5","10","8","5","9","8"
"India","9","5","9","8","5","9","8"
"India","4","1","9","8","2","10","7"
"India","9","2","10","10","9","9","9"
"India","9","3","10","9","3","9","8"
"India","9","2","10","9","3","9","9"
"India","9","3","10","9","4","8","9"
"India","9","1","9","9","4","9","8"
"India","10","1","10","10","1","8","9"
"India","4","3","9","7","3","9","9"
"India","10","1","10","9","4","10","9"
"India","9","3","10","9","4","9","9"
"India","9","3","10","9","3","9","9"
"India","9","3","10","9","4","9","9"
"India","9","3","9","9","5","10","10"
"India","9","2","10","9","4","10","9"
"India","7","2","9","8","2","8","7"
"India","4","1","9","8","2","10","7"
"India","10","3","8","7","9","8","10"
"India","7","2","7","7","5","5","8"
"India","10","4","8","9","8","8","6"
"India","10","1","9","8","10","10","8"
"India","9","1","9","8","10","10","2"
"India","9","2","10","9","4","10","9"
"India","10","1","9","10","4","10","2"
"India","9","6","9","7","8","6","10"
"India","10","3","10","9","4","10","10"
"India","10","3","9","9","3","9","10"
"India","10","3","9","9","3","9","10"
"India","10","1","10","10","1","10","8"
"India","10","1","9","9","10","10","5"
"India","10","2","10","9","3","8","9"
"India","10","1","1","1","3","4","1"
"India","10","1","10","10","1","10","10"
"India","1","1","10","1","1","1","10"
"India","1","1","10","1","1","10","10"
"India","1","1","1","1","1","1","10"
"India","1","1","1","1","1","1","10"
"India","8","5","10","8","5","9","1"
"India","9","1","10","10","10","9","10"
"India","6","4","8","7","4","4","5"
"India","8","3","8","5","5","5","5"
"India","7","1","6","6","8","1","5"
"India","7","1","10","6","4","7","5"
"India","10","1","9","10","8","4","8"
"India","5","1","8","5","5","1","7"
"India","10","1","10","5","10","10","10"
"India","9","2","8","5","5","5","5"
"India","10","2","8","7","7","7","6"
"India","9","2","8","7","3","5","5"
"India","10","2","9","7","3","7","7"
"India","10","2","9","7","6","5","5"
"India","10","2","7","7","7","2","5"
"India","10","1","8","6","5","5","5"
"India","10","1","10","10","10","10","10"
"India","1","1","1","1","1","1","10"
"India","1","1","1","1","1","1","10"
"India","1","1","1","1","1","1","10"
"India","10","2","5","5","5","5","10"
"India","10","1","10","7","7","9","10"
"India","10","1","10","10","10","10","10"
"India","6","2","5","5","6","5","5"
"India","10","2","8","5","5","5","5"
"India","8","1","8","6","5","5","5"
"India","8","2","9","5","2","8","5"
"India","9","2","9","7","3","8","8"
"India","8","2","6","5","5","5","5"
"India","8","1","10","5","3","8","8"
"India","10","2","7","5","5","5","5"
"India","8","2","8","6","4","7","5"
"India","8","3","8","6","4","7","5"
"India","10","2","8","5","5","5","5"
"India","8","1","8","6","5","5","5"
"India","8","2","9","5","2","8","5"
"India","9","2","9","7","3","8","8"
"India","8","2","6","5","5","5","5"
"India","8","1","10","5","3","8","8"
"India","10","2","7","5","5","5","5"
"India","8","2","8","6","4","7","5"
"India","8","3","8","6","4","7","5"
"India","10","1","10","10","10","10","10"
"India","1","1","1","1","1","1","10"
"India","10","1","10","1","1","1","10"
"India","1","1","1","1","1","1","10"
"India","10","2","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","10","1","10","10","10","10","10"
"India","10","10","10","10","10","10","10"
"India","10","1","10","10","10","10","10"
"India","1","1","1","1","1","1","10"
"India","1","1","1","1","1","1","10"
"India","10","9","10","10","1","1","10"
"India","10","10","10","2","2","1","10"
"India","8","1","10","10","10","10","10"
"India","10","1","10","10","1","10","10"
"India","9","1","10","10","2","9","9"
"India","6","3","10","8","1","2","7"
"India","9","1","10","8","3","8","10"
"India","10","1","9","8","3","8","9"
"India","10","3","10","5","3","5","6"
"India","10","2","9","3","3","9","9"
"India","9","3","10","9","3","9","9"
"India","9","3","10","9","3","10","9"
"India","9","3","9","9","3","9","9"
"India","9","2","10","8","9","3","8"
"India","1","10","10","10","4","8","7"
"India","8","8","5","8","8","5","6"
"India","10","1","10","9","4","7","8"
"India","10","1","10","8","10","8","5"
"India","10","2","10","10","5","9","10"
"India","8","3","10","8","4","9","5"
"India","3","4","5","6","5","4","7"
"India","10","5","5","7","10","7","8"
"India","5","8","8","5","5","6","5"
"India","10","10","8","10","10","10","10"
"India","7","1","8","8","2","5","7"
"India","8","2","9","8","3","7","7"
"India","6","1","6","8","2","5","6"
"India","8","3","6","6","3","7","8"
"India","9","5","8","6","5","6","7"
"India","9","2","8","9","3","8","8"
"India","6","3","9","5","8","8","6"
"India","8","1","7","6","3","6","9"
"India","10","1","10","10","1","10","10"
"India","10","2","10","9","3","10","10"
"India","1","1","10","10","9","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","9","10","10"
"India","1","1","10","10","2","10","10"
"India","1","1","10","10","1","10","10"
"India","1","2","10","10","9","10","10"
"India","1","9","10","10","9","10","10"
"India","1","9","10","10","10","10","10"
"India","1","1","10","10","9","10","10"
"India","1","1","10","10","9","10","10"
"India","1","1","10","10","9","10","10"
"India","1","1","10","10","9","10","10"
"India","10","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","9","10","10","10"
"India","1","1","10","9","2","1","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","9","9","10","10"
"India","1","1","10","10","2","9","1"
"India","1","1","10","9","2","10","10"
"India","2","1","10","10","2","10","10"
"India","9","10","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","2","10","10"
"India","1","1","10","10","1","10","10"
"India","5","1","10","10","5","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","8","8","5","8","10"
"India","1","5","7","10","4","10","10"
"India","5","1","8","5","5","5","10"
"India","1","1","10","10","6","10","10"
"India","1","1","10","10","7","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","5","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","5","10","10"
"India","1","1","10","10","5","10","10"
"India","1","1","10","10","5","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","5","10","10"
"India","1","1","10","10","10","10","10"
"India","1","1","9","9","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","1","1","10","10","1","10","10"
"India","10","1","10","10","6","10","10"
"India","10","1","10","10","10","10","10"
"India","10","1","10","9","10","10","10"
"India","10","1","9","10","10","10","10"
"India","10","1","10","10","10","10","10"
"India","10","1","10","9","9","10","10"
"India","10","1","10","3","9","9","10"
"India","10","1","10","10","9","10","10"
"India","10","1","10","10","10","10","10"
"India","10","1","10","9","10","10","10"
"India","10","1","9","10","10","10","10"
"India","10","1","10","10","10","10","10"
"India","10","1","10","10","10","10","10"
"India","10","1","10","9","9","10","10"
"India","10","1","10","3","9","9","10"
"India","10","2","10","10","9","9","9"
"India","8","1","9","9","1","10","10"
"India","10","3","10","10","6","10","10"
"India","10","2","10","10","5","10","10"
"India","10","1","10","10","8","9","9"
"India","10","3","10","10","1","10","9"
"India","10","6","10","10","6","10","9"
"India","10","6","10","10","1","10","10"
"India","8","1","10","9","2","8","8"
"India","8","1","10","9","7","10","10"
"India","9","6","10","10","6","10","9"
"India","10","1","10","10","9","9","9"
"India","10","1","10","10","9","9","10"
"India","10","4","10","10","4","8","9"
"India","10","3","10","10","2","9","7"
"India","8","2","10","10","8","9","8"
"India","10","1","10","10","1","2","9"
"India","10","1","10","8","9","9","8"
"India","10","3","10","10","3","9","9"
"India","10","2","10","10","5","9","10"
"India","10","3","10","10","4","9","8"
"India","9","3","10","10","3","9","10"
"India","10","3","10","10","3","9","10"
"India","10","3","10","10","4","9","8"
"India","10","1","10","10","4","10","10"
"India","10","4","10","10","4","10","10"
"India","10","3","10","10","3","9","8"
"India","10","3","10","10","7","10","10"
"India","10","3","10","10","3","9","8"
"India","10","4","10","10","7","9","10"
"India","10","3","10","10","6","8","9"
"India","10","5","10","10","4","9","10"
"India","10","3","10","10","5","9","9"
"India","10","10","10","10","1","3","9"
"India","10","4","10","10","9","9","9"
"India","10","1","10","10","1","10","10"
"India","10","1","10","10","1","10","10"
"India","10","3","10","10","10","8","9"
"India","10","10","10","10","8","10","10"
"India","10","1","10","10","4","10","10"
"India","10","1","10","10","9","9","10"
"India","10","1","10","8","9","9","8"
"India","10","4","10","10","9","9","9"
"India","10","1","10","10","4","10","10"
"India","10","9","10","9","7","9","10"
"India","8","2","7","6","9","3","9"
"India","8","3","6","6","7","7","9"
"India","5","4","6","5","5","6","7"
"India","4","3","7","8","2","3","9"
"India","6","3","8","9","6","9","9"
"India","8","3","7","9","10","6","8"
"India","7","3","5","4","3","6","10"
"India","6","4","5","5","4","3","9"
"India","7","7","5","5","4","4","5"
"India","6","6","8","8","3","8","4"
"India","4","4","8","7","8","7","8"
"India","7","6","6","4","5","5","4"
"India","4","5","4","1","7","4","6"
"India","6","1","1","4","7","5","8"
"India","9","1","10","9","9","8","8"
"India","5","4","2","10","7","5","6"
"India","9","1","10","9","9","8","8"
"India","6","3","8","10","10","10","10"
"India","8","1","9","9","9","9","9"
"India","9","9","9","7","5","7","10"
"India","9","1","10","9","8","8","7"
"India","2","2","9","8","8","8","10"
"India","2","2","9","4","8","8","10"
"India","10","1","10","9","9","5","10"
"India","10","3","2","10","7","5","6"
"India","4","6","7","8","4","8","5"
"India","9","1","9","9","4","9","9"
"India","9","2","5","9","6","6","8"
"India","1","4","4","7","6","5","4"
"India","7","4","7","8","7","5","8"
"India","6","7","8","8","4","8","8"
"India","8","1","8","8","5","5","8"
"India","9","1","8","8","6","3","9"
"India","9","3","10","5","1","5","10"
"India","9","3","10","1","1","5","10"
"India","9","3","8","9","4","6","10"
"India","9","3","8","9","4","6","10"
"India","4","1","1","2","2","5","9"
"India","8","3","8","7","5","7","9"
"India","9","4","10","10","10","6","8"
"India","8","2","9","9","6","7","9"
"India","9","6","6","7","6","8","5"
"India","8","3","9","9","7","7","7"
"India","8","4","8","8","7","7","8"
"India","6","4","8","8","8","7","8"
"India","9","3","8","9","3","9","10"
"India","5","5","5","6","6","6","7"
"India","4","2","5","5","3","5","8"
"India","5","5","7","7","8","9","7"
"India","6","5","6","8","7","7","7"
"India","9","1","3","7","7","5","2"
"India","8","3","8","8","6","6","9"
"India","7","6","6","4","8","5","6"
"India","7","6","6","4","8","5","6"
"India","6","2","4","4","3","6","10"
"India","5","2","4","4","3","6","10"
"India","8","1","8","7","6","8","9"
"India","3","1","1","1","1","2","3"
"India","10","4","10","5","10","1","10"
"India","3","2","7","8","8","7","9"
"India","7","6","6","4","8","5","6"
"India","5","2","4","4","3","6","10"
"India","4","2","8","8","8","5","9"
"India","6","2","4","4","3","6","10"
"India","5","5","10","4","8","5","6"
"India","7","6","5","3","8","5","3"
"India","7","6","6","4","8","5","6"
"India","4","5","6","8","3","4","9"
"India","4","2","3","2","2","2","3"
"India","3","2","6","5","6","4","2"
"India","5","2","4","4","3","6","10"
"India","4","1","5","9","8","4","7"
"India","4","2","8","9","3","3","6"
"India","5","2","8","7","2","2","4"
"India","3","3","7","7","5","2","1"
"India","4","2","1","6","3","1","1"
"India","6","4","9","4","3","2","4"
"India","4","3","4","7","2","3","7"
"India","6","4","8","5","4","4","2"
"India","1","1","6","4","4","1","4"
"India","7","6","8","9","9","7","9"
"India","1","1","7","10","10","6","8"
"India","10","8","7","7","7","10","8"
"India","10","4","1","5","8","4","10"
"India","4","1","7","8","7","9","10"
"India","5","1","7","10","10","10","10"
"India","10","4","8","10","9","7","10"
"India","10","6","10","10","7","7","7"
"India","10","1","10","10","5","7","8"
"India","10","4","1","10","8","9","10"
"India","6","5","7","9","4","3","7"
"India","6","8","8","8","10","7","8"
"India","7","5","3","9","5","7","4"
"India","10","1","9","8","9","8","4"
"India","4","4","6","7","5","4","7"
"India","10","9","1","2","2","2","9"
"India","10","10","10","10","1","5","8"
"India","2","2","10","10","8","8","10"
"India","8","8","8","10","10","10","10"
"India","10","1","10","8","8","9","10"
"India","3","4","9","8","8","8","2"
"India","8","2","9","9","9","8","7"
"India","8","1","10","10","8","7","10"
"India","6","3","5","5","7","7","6"
"India","10","6","10","8","10","8","4"
"India","10","2","10","10","8","7","8"
"India","8","5","5","2","9","7","2"
"India","9","6","1","1","4","8","8"
"India","3","2","8","4","7","1","1"
"India","10","7","10","10","10","10","10"
"India","8","4","7","2","10","6","2"
"India","6","2","8","7","5","6","7"
"India","1","4","9","7","8","9","10"
"India","9","1","9","9","7","6","7"
"India","1","3","10","8","9","9","10"
"India","1","2","4","2","1","2","1"
"India","1","1","4","7","7","8","7"
"India","1","3","9","7","7","7","10"
"India","1","9","8","6","9","8","10"
"India","1","1","5","5","6","3","5"
"India","7","7","10","10","1","10","10"
"India","1","8","8","10","8","9","9"
"India","2","1","3","3","8","8","9"
"India","10","10","10","9","1","9","10"
"India","8","7","6","1","1","10","10"
"India","1","4","7","7","5","3","7"
"India","8","7","3","6","10","10","10"
"India","8","4","5","8","5","4","5"
"India","8","6","5","9","7","4","3"
"India","5","4","3","6","4","3","7"
"India","10","10","1","8","8","8","10"
"India","7","4","8","7","9","8","5"
"India","3","5","6","2","1","7","8"
"India","7","2","5","8","6","3","3"
"India","10","2","10","10","8","8","10"
"India","7","5","8","10","3","4","9"
"India","4","1","7","6","7","4","3"
"India","6","1","7","9","4","2","4"
"India","7","6","6","4","5","5","4"
"India","6","1","1","10","4","5","8"
"India","8","3","7","9","10","6","8"
"India","9","1","10","8","9","8","8"
"India","8","6","8","8","9","7","5"
"India","8","1","8","9","8","7","9"
"India","7","4","6","5","5","4","10"
"India","4","5","4","10","7","4","6"
"India","8","4","9","8","10","8","5"
"India","6","1","1","3","3","3","1"
"India","3","8","4","5","4","4","7"
"India","5","2","9","8","9","8","8"
"India","7","8","9","9","6","8","9"
"India","3","7","3","4","5","7","9"
"India","4","5","7","8","10","5","8"
"India","3","8","4","5","4","4","7"
"India","8","4","6","7","7","8","7"
"India","5","3","8","7","6","10","7"
"India","9","5","4","5","4","6","5"
"India","2","2","8","1","1","1","6"
"India","9","9","9","7","5","6","5"
"India","9","1","6","5","9","9","1"
"India","9","1","9","9","4","7","8"
"India","9","1","10","9","8","8","7"
"India","9","2","5","9","4","6","8"
"India","8","1","8","8","5","5","8"
"India","9","9","9","7","5","7","10"
"India","5","3","8","7","6","10","7"
"India","9","1","9","9","4","7","8"
"India","9","1","10","9","8","8","7"
"India","7","4","4","7","6","5","4"
"India","4","5","3","9","8","4","5"
"India","8","7","10","1","8","8","9"
"India","8","3","2","3","8","7","8"
"India","3","3","8","8","8","4","5"
"India","7","3","3","2","7","8","8"
"India","9","3","4","3","8","7","10"
"India","6","1","1","10","4","5","8"
"India","2","2","4","3","3","3","4"
"India","8","4","5","3","9","7","9"
"India","6","4","3","3","4","4","4"
"India","7","6","6","4","5","5","4"
"India","2","1","2","1","1","1","4"
"India","2","1","4","3","5","7","6"
"India","1","3","3","4","3","3","4"
"India","3","1","1","1","5","8","7"
"India","7","3","4","5","6","4","8"
"India","8","3","3","2","3","4","3"
"India","7","7","5","5","4","4","5"
"India","8","3","7","9","10","6","8"
"India","6","3","8","9","6","9","9"
"India","4","4","8","7","8","7","8"
"India","8","3","6","6","7","7","9"
"India","8","3","6","6","7","7","9"
"India","4","4","8","7","8","7","7"
"India","6","4","5","5","4","3","9"
"India","4","4","7","7","9","6","8"
"India","2","2","1","1","2","2","3"
"India","4","2","2","2","3","3","4"
"India","2","3","3","4","4","2","2"
"India","3","3","2","2","1","4","3"
"India","4","4","8","7","9","7","9"
"India","3","4","7","8","10","7","9"
"India","3","5","7","8","8","6","9"
"India","2","2","1","1","2","2","1"
"India","4","3","8","8","7","6","7"
"India","3","4","5","2","4","1","4"
